🌹防失联,#genre#
央广购物,http://171.110.178.134:8088/udp/239.81.0.131:4056
优购物,http://171.110.178.134:8088/udp/239.81.0.132:4056
甘肃文化影视,http://61.178.184.39:8029/udp/239.255.30.250:8231
甘肃公共,http://61.178.184.39:8029/udp/239.255.30.251:8231
甘肃都市,http://61.178.184.39:8029/udp/239.255.30.252:8231
甘肃经济,http://61.178.184.39:8029/udp/239.255.30.253:8231
甘肃少儿,http://61.178.184.39:8029/udp/239.255.30.254:8231
中国教育1台,http://61.178.184.39:8029/udp/239.255.30.90:8231
凤凰香港,http://61.178.184.39:8029/udp/239.255.30.123:8231
凤凰中文,http://61.178.184.39:8029/udp/239.255.30.50:8231
凤凰资讯,http://61.178.184.39:8029/udp/239.255.30.70:8231
五星体育,http://61.178.184.39:8029/udp/239.255.29.45:8231
体育,http://61.178.184.39:8029/udp/239.255.29.31:8231
金塔,http://61.178.184.39:8029/udp/239.255.30.224:8231
酒钢电视,http://61.178.184.39:8029/udp/239.255.30.94:8231
嘉峪关公共,http://61.178.184.39:8029/udp/239.255.29.35:8231
嘉峪关综合,http://61.178.184.39:8029/udp/239.255.29.36:8231
戏曲精选,http://61.178.184.39:8029/udp/239.255.30.118:8231
都市剧场,http://61.178.184.39:8029/udp/239.255.29.41:8231
红色谍战剧场,http://61.178.184.39:8029/udp/239.255.30.166:8231
上视纪实,http://61.178.184.39:8029/udp/239.255.30.176:8231
华语电影,http://61.178.184.39:8029/udp/239.255.30.193:8231
星光影院,http://61.178.184.39:8029/udp/239.255.30.194:8231
全球大片,http://61.178.184.39:8029/udp/239.255.30.196:8231
看天下精选,http://61.178.184.39:8029/udp/239.255.30.217:8231
SITV欢笑剧场,http://61.178.184.39:8029/udp/239.255.29.7:8231
全纪实,http://61.178.184.39:8029/udp/239.255.29.17:8231
生活时尚,http://61.178.184.39:8029/udp/239.255.29.18:8231
SITV都市剧场,http://61.178.184.39:8029/udp/239.255.29.22:8231
SITV金色学堂,http://61.178.184.39:8029/udp/239.255.29.23:8231
SITV法治天地,http://61.178.184.39:8029/udp/239.255.29.24:8231
足球频道,http://61.178.184.39:8029/udp/239.255.29.25:8231
MAX极速汽车,http://61.178.184.39:8029/udp/239.255.30.149:8231
羽毛球精品赛事,http://61.178.184.39:8029/udp/239.255.29.31:8231
IPTV5,http://61.178.184.39:8029/udp/239.255.30.115:8231
陇上生活,http://61.178.184.39:8029/udp/239.255.30.73:8231
临夏新闻,http://61.178.184.39:8029/udp/239.255.30.107:8231
临夏文旅,http://61.178.184.39:8029/udp/239.255.30.108:8231
临夏经济,http://61.178.184.39:8029/udp/239.255.30.106:8231
快乐垂钓,http://61.178.184.39:8029/udp/239.255.29.26:8231
卡酷少儿,http://61.178.184.39:8029/udp/239.255.29.38:8231
金鹰纪实,http://61.178.184.39:8029/udp/239.255.29.39:8231
金色学堂,http://61.178.184.39:8029/udp/239.255.29.23:8231
欢笑剧场,http://61.178.184.39:8029/udp/239.255.29.19:8231
欢笑剧场,http://61.178.184.39:8029/udp/239.255.29.7:8231
都市剧场,http://61.178.184.39:8029/udp/239.255.29.41:8231
动漫秀场,http://61.178.184.39:8029/udp/239.255.29.16:8231
哈哈炫动,http://61.178.184.39:8029/udp/239.255.29.37:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.100:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.118:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.150:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.151:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.160:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.166:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.167:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.168:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.193:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.194:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.196:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.197:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.198:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.217:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.236:8231
Bestv,http://61.178.184.39:8029/udp/239.255.30.249:8231
广东体育,http://120.84.121.250:808/hls/165/index.m3u8
广东体育,http://120.84.121.250:808/hls/132/index.m3u8
广东新闻,http://120.84.121.250:808/hls/133/index.m3u8
广东新闻,http://120.84.121.250:808/hls/134/index.m3u8
广东影视,http://120.84.121.250:808/hls/19/index.m3u8
广东影视,http://120.84.121.250:808/hls/20/index.m3u8
广东珠江,http://120.84.121.250:808/hls/18/index.m3u8
广东珠江,http://120.84.121.250:808/hls/27/index.m3u8
广东岭南戏曲,http://120.84.121.250:808/hls/81/index.m3u8
广东岭南戏曲,http://120.84.121.250:808/hls/29/index.m3u8
广东少儿,http://120.84.121.250:808/hls/28/index.m3u8
广东少儿,http://120.84.121.250:808/hls/118/index.m3u8
广东公共,http://120.84.121.250:808/hls/85/index.m3u8
广东公共,http://120.84.121.250:808/hls/35/index.m3u8
东森电影台,http://120.84.121.250:808/hls/136/index.m3u8
东森电影台,http://120.84.121.250:808/hls/145/index.m3u8
东森洋片台,http://120.84.121.250:808/hls/127/index.m3u8
东森洋片台,http://120.84.121.250:808/hls/157/index.m3u8
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
广东综艺(4k),http://183.11.239.36:808/hls/9/index.m3u8
广东公共,http://183.11.239.36:808/hls/1/index.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
中国交通,http://183.11.239.36:808/hls/172/index.m3u8
嘉佳卡通,http://183.11.239.36:808/hls/8/index.m3u8
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
纪实人文,http://183.11.239.36:808/hls/173/index.m3u8
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
女性时尚,http://183.11.239.36:808/hls/12/index.m3u8
电视指南,http://183.11.239.36:808/hls/13/index.m3u8
CGTN俄语,http://183.11.239.36:808/hls/85/index.m3u8
CGTN阿拉伯语,http://183.11.239.36:808/hls/84/index.m3u8
CGTN法语,http://183.11.239.36:808/hls/82/index.m3u8
CGTN西班牙语,http://183.11.239.36:808/hls/81/index.m3u8
CGTN英文记录,http://183.11.239.36:808/hls/77/index.m3u8
兵器科技,http://183.11.239.36:808/hls/21/index.m3u8
财富天下,http://183.11.239.36:808/hls/75/index.m3u8
央视台球,http://183.11.239.36:808/hls/73/index.m3u8
山东教育,http://183.11.239.36:808/hls/72/index.m3u8
河南梨园频道,http://183.11.239.36:808/hls/159/index.m3u8
高尔夫，网球,http://183.11.239.36:808/hls/174/index.m3u8
风云音乐,http://183.11.239.36:808/hls/99/index.m3u8
央视文化精品,http://183.11.239.36:808/hls/97/index.m3u8
第一剧场,http://183.11.239.36:808/hls/98/index.m3u8
怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8
风云剧场,http://183.11.239.36:808/hls/95/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
深圳娱乐频道,http://183.11.239.36:808/hls/155/index.m3u8
深圳公共,http://183.11.239.36:808/hls/156/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8
国学频道,http://183.11.239.36:808/hls/23/index.m3u8
中学生,http://183.11.239.36:808/hls/24/index.m3u8
老故事,http://183.11.239.36:808/hls/26/index.m3u8
书画,http://183.11.239.36:808/hls/33/index.m3u8
靓妆,http://183.11.239.36:808/hls/12/index.m3u8
汽摩,http://183.11.239.36:808/hls/66/index.m3u8
BRTV新闻,http://123.117.164.60:8888/rtp/239.3.1.159:8000
BRTV影视,http://123.117.164.60:8888/rtp/239.3.1.158:8000
BRTV文艺,http://123.117.164.60:8888/rtp/239.3.1.242:8000
BRTV财经,http://123.117.164.60:8888/rtp/239.3.1.116:8000
BRTV生活,http://123.117.164.60:8888/rtp/239.3.1.117:8000
BRTV青年,http://123.117.164.60:8888/#rtp/239.3.1.118:8000
BRTV纪实科教,http://123.117.164.60:8888/rtp/239.3.1.115:8000
BRTV卡酷少儿,http://123.117.164.60:8888/rtp/239.3.1.189:8000
BRTV冬奥纪实,http://123.117.164.60:8888/#rtp/239.3.1.243:8000
BRTV冬奥纪实[R],http://123.117.164.60:8888/#rtp/239.3.1.120:8000
BRTV冬奥纪实[],http://123.117.164.60:8888/#rtp/239.3.1.121:8000
BRTV体育休闲[],http://123.117.164.60:8888/rtp/239.3.1.243:8000
BTV国际频道,http://123.117.164.60:8888/rtp/239.3.1.235:8000
爱上4K[],http://123.117.164.60:8888/rtp/239.3.1.236:2000
4K[],http://123.117.164.60:8888/rtp/239.3.1.249:8001
淘电影,http://123.117.164.60:8888/rtp/239.3.1.250:8001
每日影院,http://123.117.164.60:8888/#rtp/239.3.1.111:8001
星影,http://123.117.164.60:8888/rtp/239.3.1.94:4120
动作影院,http://123.117.164.60:8888/rtp/239.3.1.92:4120
光影,http://123.117.164.60:8888/rtp/239.3.1.84:4120
喜剧影院,http://123.117.164.60:8888/rtp/239.3.1.91:4120
家庭影院,http://123.117.164.60:8888/rtp/239.3.1.93:4120
精选,http://123.117.164.60:8888/rtp/239.3.1.74:4120
经典电影,http://123.117.164.60:8888/rtp/239.3.1.195:9024
纪实人文,http://123.117.164.60:8888/rtp/239.3.1.212:8060
金鹰纪实,http://123.117.164.60:8888/rtp/239.3.1.58:8156
风尚生活,http://123.117.164.60:8888/#rtp/239.3.1.114:8001
地理,http://123.117.164.60:8888/rtp/239.3.1.71:4120
淘剧场,http://123.117.164.60:8888/rtp/239.3.1.95:8001
幸福剧场,http://123.117.164.60:8888/#rtp/239.3.1.112:8001
淘娱乐,http://123.117.164.60:8888/rtp/239.3.1.100:8001
幸福娱乐,http://123.117.164.60:8888/#rtp/239.3.1.113:8001
淘Baby,http://123.117.164.60:8888/rtp/239.3.1.238:8001
萌宠TV,http://123.117.164.60:8888/rtp/239.3.1.102:8001
中国交通,http://123.117.164.60:8888/rtp/239.3.1.188:8001
朝阳融媒,http://123.117.164.60:8888/rtp/239.3.1.163:8001
通州融媒,http://123.117.164.60:8888/rtp/239.3.1.221:8001
密云电视台,http://123.117.164.60:8888/rtp/239.3.1.154:8001
延庆电视台,http://123.117.164.60:8888/rtp/239.3.1.187:8001
房山电视台,http://123.117.164.60:8888/rtp/239.3.1.96:8001
CGTN新闻,http://123.117.164.60:8888/rtp/239.3.1.215:4220
CGTN记录,http://123.117.164.60:8888/rtp/239.3.1.216:4220
CGTN西班牙语,http://123.117.164.60:8888/rtp/239.3.1.217:4220
CGTN法语,http://123.117.164.60:8888/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://123.117.164.60:8888/rtp/239.3.1.219:4220
CGTN俄语,http://123.117.164.60:8888/rtp/239.3.1.220:4220
睛彩竞技,http://123.117.164.60:8888/rtp/239.3.1.125:8001
睛彩篮球,http://123.117.164.60:8888/rtp/239.3.1.126:8001
睛彩羽毛球,http://123.117.164.60:8888/rtp/239.3.1.127:8001
睛彩广场舞,http://123.117.164.60:8888/rtp/239.3.1.128:8001
茶频道,http://123.117.164.60:8888/rtp/239.3.1.165:8001
体育赛事,http://123.117.164.60:8888/rtp/239.3.1.157:8176
淘精彩,http://123.117.164.60:8888/rtp/239.3.1.178:8001
快乐垂钓,http://123.117.164.60:8888/rtp/239.3.1.164:8001
大健康,http://123.117.164.60:8888/rtp/239.3.1.251:8001
少儿动画,http://123.117.164.60:8888/rtp/239.3.1.199:9000
热播剧场,http://123.117.164.60:8888/rtp/239.3.1.194:9020
解密,http://123.117.164.60:8888/rtp/239.3.1.75:4120
军事,http://123.117.164.60:8888/rtp/239.3.1.76:4120
军旅剧场,http://123.117.164.60:8888/rtp/239.3.1.68:4120
动画,http://123.117.164.60:8888/rtp/239.3.1.80:4120
古装剧场,http://123.117.164.60:8888/rtp/239.3.1.69:4120
台球,http://123.117.164.60:8888/rtp/239.3.1.85:4120
嘉佳卡通,http://123.117.164.60:8888/rtp/239.3.1.147:9268
国学,http://123.117.164.60:8888/rtp/239.3.1.77:4120
城市剧场,http://123.117.164.60:8888/rtp/239.3.1.67:4120
墨宝,http://123.117.164.60:8888/rtp/239.3.1.83:4120
好学生,http://123.117.164.60:8888/rtp/239.3.1.81:4120
山东教育,http://123.117.164.60:8888/rtp/239.3.1.52:4120
戏曲,http://123.117.164.60:8888/rtp/239.3.1.78:4120
收视指南,http://123.117.164.60:8888/rtp/239.3.1.193:8012
早教,http://123.117.164.60:8888/rtp/239.3.1.79:4120
武侠剧场,http://123.117.164.60:8888/rtp/239.3.1.90:4120
武术,http://123.117.164.60:8888/rtp/239.3.1.87:4120
爱生活,http://123.117.164.60:8888/rtp/239.3.1.86:4120
美人,http://123.117.164.60:8888/rtp/239.3.1.73:4120
美妆,http://123.117.164.60:8888/rtp/239.3.1.72:4120
财富天下,http://123.117.164.60:8888/rtp/239.3.1.53:9136
足球,http://123.117.164.60:8888/rtp/239.3.1.89:4120
金鹰卡通,http://123.117.164.60:8888/rtp/239.3.1.51:9252
鉴赏,http://123.117.164.60:8888/rtp/239.3.1.82:4120
音乐现场,http://123.117.164.60:8888/rtp/239.3.1.70:4120
高网,http://123.117.164.60:8888/rtp/239.3.1.88:4120
魅力时尚,http://123.117.164.60:8888/rtp/239.3.1.196:9012
广东珠江,http://183.54.210.111:9999/udp/239.77.0.1:5146
广东珠江,http://183.54.210.111:9999/udp/239.77.0.114:5146
广东新闻,http://183.54.210.111:9999/udp/239.77.0.173:5146
广东民生,http://183.54.210.111:9999/udp/239.77.0.225:5146
广东体育,http://183.54.210.111:9999/udp/239.77.0.112:5146
广东体育,http://183.54.210.111:9999/udp/239.77.0.168:5146
经济科教,http://183.54.210.111:9999/udp/239.77.0.85:5146
经济科教,http://183.54.210.111:9999/udp/239.77.0.167:5146
广东影视,http://183.54.210.111:9999/udp/239.77.0.217:5146
南国都市4K,http://183.54.210.111:9999/udp/239.253.43.99:5146
广东少儿,http://183.54.210.111:9999/udp/239.77.0.250:5146
嘉佳卡通,http://183.54.210.111:9999/udp/239.77.0.179:5146
CGTN,http://183.54.210.111:9999/udp/239.77.0.45:5146
CGTN,http://183.54.210.111:9999/udp/239.77.1.27:5146
CGTN英语,http://183.54.210.111:9999/udp/239.77.0.199:5146
CGTN西班牙语,http://183.54.210.111:9999/udp/239.77.0.221:5146
CGTN法语,http://183.54.210.111:9999/udp/239.77.0.228:5146
CGTN阿拉伯语,http://183.54.210.111:9999/udp/239.253.43.200:5146
CGTN俄语,http://183.54.210.111:9999/udp/239.253.43.201:5146
广东珠江,http://183.54.210.111:9999/udp/239.77.0.3:5146
广东珠江,http://183.54.210.111:9999/udp/239.77.1.94:5146
广东新闻,http://183.54.210.111:9999/udp/239.77.0.4:5146
广东民生,http://183.54.210.111:9999/udp/239.77.0.5:5146
广东体育,http://183.54.210.111:9999/udp/239.77.0.6:5146
广东体育,http://183.54.210.111:9999/udp/239.77.1.97:5146
广东国际,http://183.54.210.111:9999/udp/239.77.0.7:5146
经济科教,http://183.54.210.111:9999/udp/239.77.0.8:5146
广东影视,http://183.54.210.111:9999/udp/239.77.0.11:5146
广东少儿,http://183.54.210.111:9999/udp/239.77.0.12:5146
嘉佳卡通,http://183.54.210.111:9999/udp/239.77.0.13:5146
嘉佳卡通,http://183.54.210.111:9999/udp/239.77.1.15:5146
南方购物,http://183.54.210.111:9999/udp/239.77.0.19:5146
南方购物,http://183.54.210.111:9999/udp/239.77.0.22:5146
岭南戏曲,http://183.54.210.111:9999/udp/239.77.0.16:5146
广东房产,http://183.54.210.111:9999/udp/239.77.0.14:5146
现代教育,http://183.54.210.111:9999/udp/239.77.0.18:5146
广东移动,http://183.54.210.111:9999/udp/239.77.0.20:5146
广东综艺4K50p,http://183.54.210.111:9999/udp/239.77.1.236:5146
广东综艺4K,http://183.54.210.111:9999/udp/239.77.1.237:5146
广东综艺(4k),http://183.54.210.111:9999/udp/239.77.0.244:5146
广东综艺4k,http://183.54.210.111:9999/udp/239.77.0.246:5146
广东综艺4k,http://183.54.210.111:9999/udp/239.77.0.245:5146
广东综艺4k,http://183.54.210.111:9999/udp/239.77.0.252:5146
广州综合,http://183.54.210.111:9999/udp/239.253.43.66:5146
广州综合,http://183.54.210.111:9999/udp/239.253.43.71:5146
广州新闻,http://183.54.210.111:9999/udp/239.253.43.67:5146
广州新闻,http://183.54.210.111:9999/udp/239.253.43.72:5146
广州影视,http://183.54.210.111:9999/udp/239.253.43.68:5146
广州影视,http://183.54.210.111:9999/udp/239.253.43.73:5146
广州法治,http://183.54.210.111:9999/udp/239.253.43.69:5146
广州法治,http://183.54.210.111:9999/udp/239.253.43.74:5146
广州竞赛,http://183.54.210.111:9999/udp/239.253.43.70:5146
广州竞赛,http://183.54.210.111:9999/udp/239.253.43.75:5146
广视课堂小学一,http://183.54.210.111:9999/udp/239.253.43.76:5146
广视课堂小学二,http://183.54.210.111:9999/udp/239.253.43.77:5146
广视课堂小学三,http://183.54.210.111:9999/udp/239.253.43.78:5146
广视课堂小学四,http://183.54.210.111:9999/udp/239.253.43.79:5146
广视课堂小学五,http://183.54.210.111:9999/udp/239.253.43.80:5146
广视课堂小学六,http://183.54.210.111:9999/udp/239.253.43.81:5146
广视课堂初一,http://183.54.210.111:9999/udp/239.253.43.89:5146
广视课堂初二,http://183.54.210.111:9999/udp/239.253.43.90:5146
广视课堂初三,http://183.54.210.111:9999/udp/239.253.43.91:5146
广视课堂高一,http://183.54.210.111:9999/udp/239.253.43.92:5146
广视课堂高二,http://183.54.210.111:9999/udp/239.253.43.93:5146
深圳都市频道,http://183.54.210.111:9999/udp/239.77.1.34:5146
深圳都市频道,http://183.54.210.111:9999/udp/239.77.1.176:5146
深圳都市频道,http://183.54.210.111:9999/udp/239.77.1.124:5146
深圳电视剧频道,http://183.54.210.111:9999/udp/239.77.1.7:5146
深圳电视剧频道,http://183.54.210.111:9999/udp/239.77.1.177:5146
深圳电视剧频道,http://183.54.210.111:9999/udp/239.77.1.125:5146
深圳财经生活,http://183.54.210.111:9999/udp/239.77.1.22:5146
深圳财经生活,http://183.54.210.111:9999/udp/239.77.1.242:5146
深圳娱乐频道,http://183.54.210.111:9999/udp/239.77.1.36:5146
深圳娱乐频道,http://183.54.210.111:9999/udp/239.77.1.243:5146
深圳体育健康,http://183.54.210.111:9999/udp/239.77.1.8:5146
深圳体育健康,http://183.54.210.111:9999/udp/239.77.1.128:5146
深圳体育健康,http://183.54.210.111:9999/udp/239.77.1.140:5146
深圳少儿频道,http://183.54.210.111:9999/udp/239.77.1.38:5146
深圳少儿频道,http://183.54.210.111:9999/udp/239.77.1.244:5146
深圳公共频道,http://183.54.210.111:9999/udp/239.77.1.9:5146
深圳公共频道,http://183.54.210.111:9999/udp/239.77.1.178:5146
深圳公共频道,http://183.54.210.111:9999/udp/239.77.1.126:5146
深圳宝安频道,http://183.54.210.111:9999/udp/239.77.1.206:5146
深圳宝安频道,http://183.54.210.111:9999/udp/239.77.1.67:5146
深圳宝安第一课,http://183.54.210.111:9999/udp/239.77.1.225:5146
深圳龙岗频道,http://183.54.210.111:9999/udp/239.77.1.223:5146
深圳东部频道,http://183.54.210.111:9999/udp/239.77.1.224:5146
深圳众创TV,http://183.54.210.111:9999/udp/239.77.1.247:5146
深圳移动电视,http://183.54.210.111:9999/udp/239.77.1.175:5146
深圳宜和购物,http://183.54.210.111:9999/udp/239.77.1.39:5146
深圳宜和购物,http://183.54.210.111:9999/udp/239.77.1.87:5146
韶关新闻综合,http://183.54.210.111:9999/udp/239.77.0.116:5146
韶关新闻综合,http://183.54.210.111:9999/udp/239.77.0.117:5146
韶关绿色生活,http://183.54.210.111:9999/udp/239.77.0.118:5146
韶关绿色生活,http://183.54.210.111:9999/udp/239.77.0.119:5146
湛江新闻综合,http://183.54.210.111:9999/udp/239.77.0.120:5146
湛江新闻综合,http://183.54.210.111:9999/udp/239.77.0.141:5146
湛江公共,http://183.54.210.111:9999/udp/239.77.0.121:5146
湛江公共,http://183.54.210.111:9999/udp/239.77.0.140:5146
