📡永久免费👉公告,#genre#
惊悚悬疑ipv6,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
CHC高清电影,https://epg.pw/stream/3bcacb2ddf662037b37dee63df19deeeffab03d9025530ab692946de8d43966c.m3u8
CHC动作电影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf1.m3u8
CHC家庭影院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef696.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
梨园卫视频道,http://222.223.118.222:2180/live/lypd/index.m3u8
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
七彩戲劇[ipv6],https://epg.pw/stream/f6743709c60e78a121fc6bfdb1bffbea4d70f70b0d9b57d01eff271711e63081.m3u8
七彩戲劇[ipv6],https://epg.pw/stream/f24f4e456debc7fcf6048a2e6119e89b77a24211d69776eb680fac12bb384714.m3u8
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
豆瓣高分@代,http://43.138.170.29:35455/douyu/8770422
下饭神剧@代,http://43.138.170.29:35455/douyu/276200
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫✔原,https://www.goodiptv.club/douyu/315457
冰冰经典✔原,https://www.goodiptv.club/douyu/74374
星爷影院✔原,https://www.goodiptv.club/douyu/508118
凌儿影院✔原,https://www.goodiptv.club/douyu/1377142
麓山迷踪✔原,https://www.goodiptv.club/douyu/4505431
瑶瑶恐怖✔原,https://www.goodiptv.club/douyu/2935323
怡寶影院✔原,hhttps://www.goodiptv.club/douyu/434971
小黛兮影✔原,https://www.goodiptv.club/douyu/11553944
萌小鬼片✔原,https://www.goodiptv.club/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,https://www.goodiptv.club/douyu/122402
可乐影院✔原,https://www.goodiptv.club/douyu/20415
小宇60帧✔原,https://www.goodiptv.club/douyu/323876
恐怖惊悚✔原,https://www.goodiptv.club/douyu/96577
電影劇場✔原,https://www.goodiptv.club/douyu/7575350
豆瓣高分✔原,https://www.goodiptv.club/douyu/8770422
花卷陪看✔原,https://www.goodiptv.club/douyu/52787
漫威剧情✔原,https://www.goodiptv.club/douyu/6140589
霍格沃茨✔原,https://www.goodiptv.club/douyu/8814650
鱼宝恐怖✔原,https://www.goodiptv.club/douyu/1165374
鬼片恐怖✔原,https://www.goodiptv.club/douyu/2935323
小u*鬼片✔原,https://www.goodiptv.club/douyu/96577
吃奶滴虫✔原,https://www.goodiptv.club/douyu/263824
变种人片✔原,hhttps://www.goodiptv.club/douyu/9651304
喜剧电影✔原,https://www.goodiptv.club/douyu/9292492
女神电影✔原,https://www.goodiptv.club/douyu/747764
华语经典✔原,https://www.goodiptv.club/douyu/434971
避风影院✔原,https://www.goodiptv.club/douyu/9826611
欧美大片✔原,https://www.goodiptv.club/douyu/2793084
贝爷max ✔原,https://www.goodiptv.club/douyu/4332
贝爷影厅✔原,https://www.goodiptv.club/douyu/252802
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
赵本山经小品,https://www.goodiptv.club/douyu/9817716
开心麻花小品,https://www.goodiptv.club/douyu/10153463
宋小宝小品台,https://www.goodiptv.club/douyu/9817729
粤语集轮播台,http://43.138.170.29:35455/douyu/10338873
粤语港剧轮播,http://43.138.170.29:35455/douyu/6478650
粤语轮播港剧,http://43.138.170.29:35455/douyu/9019945
粤语轮播剧集,http://43.138.170.29:35455/douyu/10567318
粤语经典综艺,http://43.138.170.29:35455/douyu/7919720
粤语版电影一,http://43.138.170.29:35455/douyu/5033502
粤语版电影二,http://43.138.170.29:35455/douyu/6566671
粤语版电影三,http://43.138.170.29:35455/douyu/1226741

🎬怀旧电影👉全网,#genre#
新白娘子传奇,https://live.metshop.top/yy/1354930969
新白娘子传奇,https://live.metshop.top/yy/1354490667
重温经典卫星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典电影频道,https://ali.hlspull.yximgs.com/live/asdfg32522.flv 
经典影院频道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
经典影院频道,http://live.dxms.top:80/dwy/jdyst.php
经典怀旧频道,http://live.dxms.top:80/dwy/jdhj.php
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场频道,http://cfss.cc/cdn/hy/11602082.flv
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典星光频道,http://live.dxms.top:80/dwy/xgsj.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典红楼频道,http://live.dxms.top:80/dwy/jdhl.php
经典怀旧频道,http://live.dxms.top:80/dwy/hjjc.php
经典港片频道,http://live.dxms.top:80/dwy/jdgp.php
经典喜剧频道,http://live.dxms.top:80/dwy/jdxj.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php
华语影院频道,http://php.jdshipin.com:8880/bst.php?id=hyyy8m/8000000
星光影院频道,http://php.jdshipin.com:8880/bst.php?id=xgyy8m/8000000
全球大片频道,http://php.jdshipin.com:8880/bst.php?id=qqdp8m/8000000
热门剧场频道,http://php.jdshipin.com:8880/bst.php?id=rmjc8m/8000000
谍战剧场频道,http://php.jdshipin.com:8880/bst.php?id=dzjc8m/8000000
青春动漫频道,http://php.jdshipin.com:8880/bst.php?id=qcdm8m/8000000
宝宝动画频道,http://php.jdshipin.com:8880/bst.php?id=bbdh8m/8000000
戏曲精选频道,http://php.jdshipin.com:8880/bst.php?id=xqjx8m/8000000

🎬歪歪轮播👉全网,#genre#
林正英2,http://43.138.170.29:35455/yy/1354932444
林正英3,http://43.138.170.29:35455/yy/1353685311
香港鬼片2,http://43.138.170.29:35455/yy/1382737886
香港鬼片3,http://43.138.170.29:35455/yy/24066336
经典鬼片2,http://43.138.170.29:35455/yy/1355641195
刘德华,http://43.138.170.29:35455/yy/1382745111
周星驰,http://43.138.170.29:35455/yy/1354658049
周星驰,http://43.138.170.29:35455/yy/1382736808
李连杰,http://43.138.170.29:35455/yy/74613175
洪金宝,http://43.138.170.29:35455/yy/1354924839
香港电影,http://43.138.170.29:35455/yy/1382736910
电影2,http://43.138.170.29:35455/yy/1354889048
港片电影,http://43.138.170.29:35455/yy/1459801818
超英集结,http://43.138.170.29:35455/yy/1382745091
漫威英雄,http://43.138.170.29:35455/yy/1354932402
港片赌片,http://43.138.170.29:35455/yy/1355076627
张国荣,http://43.138.170.29:35455/yy/1354930961
哥斯拉,http://43.138.170.29:35455/yy/1382736833
大话西游,http://43.138.170.29:35455/yy/1382851590

🎬虎牙轮播👉全网,#genre#
小鬼头,http://124.248.69.76:35455/huya/11352963
刘德华,http://124.248.69.76:35455/huya/11342424
许冠英,http://124.248.69.76:35455/huya/11601972
李连杰,http://124.248.69.76:35455/huya/11342390
甄子丹,http://124.248.69.76:35455/huya/11352935
星爷,http://124.248.69.76:35455/huya/11342412
英叔,http://124.248.69.76:35455/huya/11342421
成龙,http://124.248.69.76:35455/huya/11342386
王晶,http://124.248.69.76:35455/huya/11602058
沈腾,http://124.248.69.76:35455/huya/11601968
黄渤,http://124.248.69.76:35455/huya/11352876
吴京,http://124.248.69.76:35455/huya/11602041
强森,http://124.248.69.76:35455/huya/21059581
怪兽,http://124.248.69.76:35455/huya/21059577
武侠,http://124.248.69.76:35455/huya/11342427
罪犯,http://124.248.69.76:35455/huya/11352962
枪战,http://124.248.69.76:35455/huya/21059579
盗墓,http://124.248.69.76:35455/huya/21059552
贺岁,http://124.248.69.76:35455/huya/11601971
玄幻,http://124.248.69.76:35455/huya/11342414
喜剧,http://124.248.69.76:35455/huya/11352877
港片,http://124.248.69.76:35455/huya/11602043
国产,http://124.248.69.76:35455/huya/11352973
欢乐剧场,http://124.248.69.76:35455/douyu/7489563
喜剧专场,http://124.248.69.76:35455/huya/11602044
高分动作,http://124.248.69.76:35455/huya/11352884
不挤影院,http://124.248.69.76:35455/huya/11352897
黑帮斗争,http://124.248.69.76:35455/huya/11342419
嫣然影厅,http://124.248.69.76:35455/huya/11601977
女神系列,http://124.248.69.76:35455/huya/11336571
经典女神,http://124.248.69.76:35455/huya/11352909
许氏三杰,http://124.248.69.76:35455/huya/11602033
经典港片,http://124.248.69.76:35455/huya/11352965
镖行天下,http://124.248.69.76:35455/huya/11352969
蘑菇影厅,http://124.248.69.76:35455/huya/11601981
搞笑恐怖,http://124.248.69.76:35455/huya/11601960
死神来了,http://124.248.69.76:35455/huya/11352903

电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv
电影_玄幻,http://cfss.cc/cdn/hy/11342414.flv
电影_谍战,http://cfss.cc/cdn/hy/21059585.flv
电影_战争,http://cfss.cc/cdn/hy/21059592.flv
电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv
电影_国产,http://cfss.cc/cdn/hy/11352973.flv
电影_周星星,http://cfss.cc/cdn/hy/11336587.flv
电影_梁家辉,http://cfss.cc/cdn/hy/11342429.flv
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv
电影_八点档,http://cfss.cc/cdn/hy/880261.flv
电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv
电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv
电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv
电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv
电影_战争片,http://cfss.cc/cdn/hy/21059574.flv
电影_犯罪片,http://cfss.cc/cdn/hy/11352974.flv
电影_古装片,http://cfss.cc/cdn/hy/11336590.flv
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.flv
电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv
电影_嫣然影厅,http://cfss.cc/cdn/hy/11601977.flv
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv
电影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv
电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv

电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424

🎬斗鱼轮播👉全网,#genre#
林正英 1,http://43.138.170.29:35455/douyu/7356023
林正英 2,http://43.138.170.29:35455/douyu/218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=413573
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492

鬼片恐怖,http://43.138.170.29:35455/douyu/2935323
恐怖故事,http://43.138.170.29:35455/douyu/2337939
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
纪录片,http://43.138.170.29:35455/douyu/4360438
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
斗鱼电影10,http://43.138.170.29:35455/douyu/2935323
斗鱼电影22,http://43.138.170.29:35455/douyu/1979257
斗鱼电影26,http://43.138.170.29:35455/douyu/8413092
斗鱼电影71,http://43.138.170.29:35455/douyu/2987100
斗鱼电影81,http://43.138.170.29:35455/douyu/3870925
斗鱼电影97,http://43.138.170.29:35455/douyu/8867878
斗鱼电影105,http://43.138.170.29:35455/douyu/4290711
斗鱼电影108,http://43.138.170.29:35455/douyu/6566671
斗鱼电影110,http://43.138.170.29:35455/douyu/8415464
斗鱼电影111,http://43.138.170.29:35455/douyu/8475821
斗鱼电影113,http://43.138.170.29:35455/douyu/5522351
斗鱼电影114,http://43.138.170.29:35455/douyu/562225
斗鱼电影116,http://43.138.170.29:35455/douyu/8651489
斗鱼电影117,http://43.138.170.29:35455/douyu/338759
斗鱼电影120,http://43.138.170.29:35455/douyu/5354713
斗鱼电影124,http://43.138.170.29:35455/douyu/2793084
斗鱼电影125,http://43.138.170.29:35455/douyu/5067952
斗鱼电影129,http://43.138.170.29:35455/douyu/413573
斗鱼电影130,http://43.138.170.29:35455/douyu/8014467
斗鱼电影134,http://43.138.170.29:35455/douyu/6725858
斗鱼电影135,http://43.138.170.29:35455/douyu/7476264
斗鱼电影137,http://43.138.170.29:35455/douyu/1274132
斗鱼电影141,http://43.138.170.29:35455/douyu/7623292
斗鱼电影145,http://43.138.170.29:35455/douyu/5033502
斗鱼电影151,http://43.138.170.29:35455/douyu/426517
斗鱼电影153,http://43.138.170.29:35455/douyu/8799435
斗鱼电影155,http://43.138.170.29:35455/douyu/4258555
斗鱼电影158,http://43.138.170.29:35455/douyu/8788687
斗鱼电影165,http://43.138.170.29:35455/douyu/8705754
斗鱼电影169,http://43.138.170.29:35455/douyu/7528160

🎬堆堆轮播👉全网,#genre#
埋堆堆1,http://cfss.cc/cdn/hy/23749096.flv 
埋堆堆2,http://cfss.cc/cdn/hy/23735126.flv 
埋堆堆3,http://cfss.cc/cdn/hy/23865152.flv 
埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv 
埋堆堆5,http://cfss.cc/cdn/hy/23740156.flv 
埋堆堆6,http://cfss.cc/cdn/hy/23728660.flv 
埋堆堆7,http://cfss.cc/cdn/hy/23865058.flv 
埋堆堆8,http://cfss.cc/cdn/hy/23734183.flv 
埋堆堆9,http://cfss.cc/cdn/hy/23865036.flv 
埋堆堆10,http://cfss.cc/cdn/hy/23734246.flv 
埋堆堆11,http://cfss.cc/cdn/hy/23863796.flv 
埋堆堆12,http://cfss.cc/cdn/hy/23749083.flv 
埋堆堆13,http://cfss.cc/cdn/hy/23824164.flv 
埋堆堆14,http://cfss.cc/cdn/hy/23863804.flv 
埋堆堆15,http://cfss.cc/cdn/hy/23865142.flv 
埋堆堆16,http://cfss.cc/cdn/hy/23903183.flv 
埋堆堆17,http://cfss.cc/cdn/hy/23903130.flv 
埋堆堆18,http://cfss.cc/cdn/hy/23734169.flv 
埋堆堆19,source:http://cfss.cc/cdn/hy/23728674.flv


🐼群星MTV👉全网,#genre#
许巍-蓝莲花(演唱会),http://em.21dtv.com/songs/60026063.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
张国荣-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036263.mkv
张惠妹-冲动(演唱会),http://em.21dtv.com/songs/60012845.mkv
张国荣-侧面(演唱会),http://em.21dtv.com/songs/60012140.mkv
谢雷-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036261.mkv
谭咏麟+李克勤-球迷奇遇记(演唱会),http://em.21dtv.com/songs/60035811.mkv
因果兄弟-我爱你中国(演唱会),http://em.21dtv.com/songs/60044656.mkv
孙维良+宁可-康定情歌(演唱会),http://em.21dtv.com/songs/60067159.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
樊奕敏-热情的沙漠(演唱会),http://em.21dtv.com/songs/60064791.mkv
赵传-快乐似神仙(演唱会),http://em.21dtv.com/songs/60025784.mkv
郑璐-让青春激扬(演),http://em.21dtv.com/songs/60099540.mkv
吴涤清-阿里巴巴(演唱会),http://em.21dtv.com/songs/60066768.mkv
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
叶倩文-冲动(演唱会),http://em.21dtv.com/songs/60012844.mkv
刘德华-缠绵(演唱会),http://em.21dtv.com/songs/60012256.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
甄妮-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036264.mkv
柳影虹-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60062698.mkv
刘德华-开心的马骝(演唱会),http://em.21dtv.com/songs/60025029.mkv
陈百强-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023922.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
麦德罗-热情的沙漠(演唱会),http://em.21dtv.com/songs/60077340.mkv
伍佰-挪威的森林(演唱会),http://em.21dtv.com/songs/60032810.mkv
汪峰-怒放的生命(演唱会),http://em.21dtv.com/songs/60032787.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
李克勤+梁荣忠-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026999.mkv
梁静茹-纯真(演唱会),http://em.21dtv.com/songs/60013402.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
张行-一条路(演唱会),http://em.21dtv.com/songs/60053735.mkv
陈慧娴-明日有明天(演唱会),http://em.21dtv.com/songs/60030151.mkv
郑融-受够,http://em.21dtv.com/songs/60039715.mkv
张学友+许慧欣-流星下的愿(演唱会),http://em.21dtv.com/songs/60027735.mkv
郑少秋-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039733.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
梁静茹-如果有一天(演唱会),http://em.21dtv.com/songs/60036968.mkv
侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
张帝-毛毛歌(演唱会),http://em.21dtv.com/songs/60028653.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
陈慧娴-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039551.mkv
李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
汪明荃-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076130.mkv
谭咏麟+杜丽莎-今宵多珍重(演唱会),http://em.21dtv.com/songs/60070818.mkv
徐佳莹-旅行的意义(演唱会),http://em.21dtv.com/songs/60076514.mkv
周蕙-如果没有你(演唱会),http://em.21dtv.com/songs/60036826.mkv
李克勤-三千零一夜(演唱会),http://em.21dtv.com/songs/60037285.mkv
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
梦之旅-故乡的云(演唱会),http://em.21dtv.com/songs/60075575.mkv
尤雅-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028994.mkv
李宇春-零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
邓丽君-你在我心中(演唱会),http://em.21dtv.com/songs/60032477.mkv
李丽蕊-念亲恩(演唱会),http://em.21dtv.com/songs/60083552.mkv
张行-再说一句多余的话(演唱会),http://em.21dtv.com/songs/60056983.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
石修-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076129.mkv
郭富城-木偶袭地球(演唱会),http://em.21dtv.com/songs/60030576.mkv
古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
吴涤清-爱的路上千万里(演唱会),http://em.21dtv.com/songs/60066783.mkv
梅花三姐妹-流浪走天涯(演唱会),http://em.21dtv.com/songs/60027690.mkv
甄妮+MELODY-梦中的妈妈(演唱会),http://em.21dtv.com/songs/60029774.mkv
陈奕迅-马利奥派对(演唱会),http://em.21dtv.com/songs/60028368.mkv
潘秀琼-如果没有你(演唱会),http://em.21dtv.com/songs/60036823.mkv
宁可+孙维良-康定情歌(演唱会),http://em.21dtv.com/songs/60083216.mkv
